		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/01/11	12:30 a	11.8	11.8	11.7	30	-5.3	0.0	SW	0.00	1.6	SW	11.8	10.3	10.3	8.0	772.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.137	0.000	16.9	28	-1.8	14.7	6.00	 .9215	0.00	683	1	99.9	30
01/01/11	1:00 a	11.4	11.8	11.4	30	-5.6	0.0	SW	0.00	1.6	SW	11.4	10.1	10.1	7.7	772.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.144	0.000	16.8	28	-1.9	14.6	6.01	 .9219	0.00	645	1	94.3	30
01/01/11	1:30 a	11.1	11.4	11.1	29	-6.3	0.0	SW	0.00	1.6	SW	11.1	9.7	9.7	7.4	772.1	0.00	0.0	0	0.00	---	0.0	0.00	---	0.150	0.000	16.8	28	-1.9	14.6	6.01	 .9218	0.00	680	1	99.4	30
01/01/11	2:00 a	11.2	11.2	11.1	27	-7.1	4.8	WSW	2.41	17.7	WSW	11.2	9.8	9.7	7.3	772.1	0.00	0.0	0	0.00	---	0.0	0.00	---	0.148	0.000	16.8	28	-1.9	14.6	6.01	 .9218	0.03	682	1	99.7	30
01/01/11	2:30 a	11.2	11.3	11.2	30	-5.7	1.6	WSW	0.80	11.3	WSW	11.2	9.9	9.9	7.6	771.7	0.00	0.0	0	0.00	---	0.0	0.00	---	0.148	0.000	16.7	28	-2.0	14.5	6.01	 .9217	0.00	681	1	99.6	30
01/01/11	3:00 a	10.9	11.2	10.9	29	-6.5	0.0	WSW	0.00	1.6	WSW	10.9	9.6	9.6	7.3	771.7	0.00	0.0	0	0.00	---	0.0	0.00	---	0.155	0.000	16.7	28	-2.0	14.5	6.01	 .9217	0.03	619	1	90.5	30
01/01/11	3:30 a	10.9	11.1	10.9	29	-6.5	0.0	WSW	0.00	1.6	WSW	10.9	9.6	9.6	7.3	771.6	0.00	0.0	0	0.00	---	0.0	0.00	---	0.155	0.000	16.6	28	-2.0	14.4	6.01	 .9217	0.00	680	1	99.4	30
01/01/11	4:00 a	9.9	10.9	9.9	31	-6.4	0.0	WSW	0.00	3.2	WSW	9.9	8.9	8.9	6.6	771.5	0.00	0.0	0	0.00	---	0.0	0.00	---	0.175	0.000	16.6	28	-2.0	14.4	6.01	 .9217	0.00	677	1	99.0	30
01/01/11	4:30 a	9.2	10.1	9.2	36	-5.2	1.6	WSW	0.80	12.9	WSW	9.2	8.2	8.2	5.9	771.5	0.00	0.0	0	0.00	---	0.0	0.00	---	0.191	0.000	16.5	28	-2.1	14.3	6.02	 .9221	0.00	680	1	99.4	30
