		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
01/01/13	12:30 a	12.7	12.9	12.7	64	6.1	0.4	SW	0.80	1.8	SW	12.7	12.1	12.1	10.4	581.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.117	0.000	23.2	29	4.2	22.2	5.90	 .9018	0.00	702	1	100.0	30
01/01/13	1:00 a	12.3	12.7	12.3	66	6.2	0.9	N	1.61	2.7	N	12.3	11.8	11.8	10.2	581.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.125	0.000	23.2	29	4.2	22.2	5.90	 .9017	0.03	702	1	100.0	30
01/01/13	1:30 a	11.7	12.4	11.7	68	6.0	0.9	WSW	1.61	2.7	N	11.7	11.3	11.3	9.6	581.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.138	0.000	23.2	29	4.2	22.2	5.90	 .9015	0.00	703	1	100.0	30
01/01/13	2:00 a	11.1	11.7	11.1	69	5.6	0.9	WSW	1.61	2.2	N	11.1	10.8	10.8	9.1	581.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.150	0.000	23.2	29	4.2	22.2	5.90	 .9012	0.03	702	1	100.0	30
01/01/13	2:30 a	10.9	11.1	10.7	70	5.7	1.3	WSW	2.41	2.2	WSW	10.9	10.6	10.6	8.8	580.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.154	0.000	23.2	29	4.2	22.2	5.90	 .9009	0.00	703	1	100.0	30
01/01/13	3:00 a	10.8	10.9	10.5	70	5.6	1.3	WSW	2.41	3.6	WSW	10.8	10.6	10.5	8.8	580.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.156	0.000	23.2	29	4.2	22.2	5.90	 .9006	0.03	702	1	100.0	30
01/01/13	3:30 a	10.7	10.9	10.7	71	5.7	1.3	N	2.41	2.7	WSW	10.6	10.4	10.3	8.6	580.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.159	0.000	23.1	30	4.6	22.1	6.11	 .9005	0.00	703	1	100.0	30
01/01/13	4:00 a	10.2	10.7	10.1	73	5.5	0.4	SSE	0.80	2.2	SSE	10.2	10.0	10.0	8.3	580.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.170	0.000	23.1	30	4.6	22.1	6.11	 .9004	0.00	702	1	100.0	30
01/01/13	4:30 a	10.2	10.3	10.2	73	5.5	0.9	SSE	1.61	2.7	SSE	10.2	10.0	10.0	8.3	580.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.170	0.000	23.1	30	4.6	22.1	6.11	 .9003	0.03	702	1	100.0	30
